"Waardeklasse WOZ-objecten";"Perioden";"Regio's";"Totaal WOZ-objecten (aantal)";"WOZ-objecten woningen (aantal)";"Recreatiewoningen en overige woningen (aantal)";"Niet-woningen; gedeeltelijk bewoond (aantal)";"Niet-woningen; niet bewoond (aantal)"
"300 000 tot 400 000 euro";"2009";"Drenthe (PV)";"   25752";"   22850";"      81";"    1476";"    1345"
"300 000 tot 400 000 euro";"2010*";"Drenthe (PV)";"   26024";"   23137";"     101";"    1427";"    1359"
"300 000 tot 400 000 euro";"2011*";"Drenthe (PV)";"   25119";"   22323";"      79";"    1342";"    1375"
"300 000 tot 400 000 euro";"1997";"Overijssel (PV)";"    2316";"     416";"       7";"     424";"    1469"
"300 000 tot 400 000 euro";"1998";"Overijssel (PV)";"    2415";"     414";"       3";"     456";"    1542"
"300 000 tot 400 000 euro";"1999";"Overijssel (PV)";"    2547";"     447";"       3";"     486";"    1611"
"300 000 tot 400 000 euro";"2000";"Overijssel (PV)";"    2649";"     477";"       3";"     513";"    1656"
"300 000 tot 400 000 euro";"2001";"Overijssel (PV)";"    9784";"    5614";"      12";"    1942";"    2216"
"300 000 tot 400 000 euro";"2002";"Overijssel (PV)";"   10111";"    5860";"      13";"    1991";"    2247"
"300 000 tot 400 000 euro";"2003";"Overijssel (PV)";"   10485";"    6122";"      13";"    2009";"    2341"
"300 000 tot 400 000 euro";"2004";"Overijssel (PV)";"   10843";"    6419";"      14";"    2049";"    2361"
"300 000 tot 400 000 euro";"2005";"Overijssel (PV)";"   40101";"   33872";"      93";"    3155";"    2981"
"300 000 tot 400 000 euro";"2006";"Overijssel (PV)";"   40838";"   34614";"     124";"    3081";"    3019"
"300 000 tot 400 000 euro";"2007";"Overijssel (PV)";"   46982";"   40734";"     194";"    2898";"    3156"
"300 000 tot 400 000 euro";"2008";"Overijssel (PV)";"   52511";"   45925";"     235";"    3022";"    3329"
"300 000 tot 400 000 euro";"2009";"Overijssel (PV)";"   55409";"   48804";"     256";"    2910";"    3439"
"300 000 tot 400 000 euro";"2010*";"Overijssel (PV)";"   56269";"   49638";"     260";"    2866";"    3505"
"300 000 tot 400 000 euro";"2011*";"Overijssel (PV)";"   54561";"   48114";"     244";"    2701";"    3502"
"300 000 tot 400 000 euro";"1997";"Flevoland (PV)";"     731";"      71";"       -";"     231";"     429"
"300 000 tot 400 000 euro";"1998";"Flevoland (PV)";"     756";"      75";"       -";"     237";"     444"
"300 000 tot 400 000 euro";"1999";"Flevoland (PV)";"     807";"      81";"       -";"     258";"     468"
"300 000 tot 400 000 euro";"2000";"Flevoland (PV)";"     839";"      86";"       -";"     258";"     495"
"300 000 tot 400 000 euro";"2001";"Flevoland (PV)";"    2810";"    1701";"       1";"     553";"     555"
"300 000 tot 400 000 euro";"2002";"Flevoland (PV)";"    3128";"    1975";"       -";"     564";"     589"
"300 000 tot 400 000 euro";"2003";"Flevoland (PV)";"    3259";"    2067";"       -";"     571";"     621"
"300 000 tot 400 000 euro";"2004";"Flevoland (PV)";"    3433";"    2182";"      15";"     581";"     655"
"300 000 tot 400 000 euro";"2005";"Flevoland (PV)";"    8929";"    7070";"      11";"    1020";"     828"
"300 000 tot 400 000 euro";"2006";"Flevoland (PV)";"    9210";"    7271";"      65";"    1037";"     837"
"300 000 tot 400 000 euro";"2007";"Flevoland (PV)";"   10332";"    8325";"      95";"     970";"     942"
"300 000 tot 400 000 euro";"2008";"Flevoland (PV)";"   10708";"    9012";"     108";"     653";"     935"
"300 000 tot 400 000 euro";"2009";"Flevoland (PV)";"   11088";"    9488";"     118";"     532";"     950"
"300 000 tot 400 000 euro";"2010*";"Flevoland (PV)";"   11112";"    9568";"     128";"     533";"     883"
"300 000 tot 400 000 euro";"2011*";"Flevoland (PV)";"   11197";"    9703";"     136";"     502";"     856"
"300 000 tot 400 000 euro";"1997";"Gelderland (PV)";"    5280";"    1636";"      24";"     873";"    2747"
"300 000 tot 400 000 euro";"1998";"Gelderland (PV)";"    5493";"    1680";"       3";"     942";"    2868"
"300 000 tot 400 000 euro";"1999";"Gelderland (PV)";"    5637";"    1726";"       4";"    1019";"    2888"
"300 000 tot 400 000 euro";"2000";"Gelderland (PV)";"    5863";"    1805";"       3";"    1047";"    3008"
"300 000 tot 400 000 euro";"2001";"Gelderland (PV)";"   32348";"   24769";"      51";"    3305";"    4223"
"300 000 tot 400 000 euro";"2002";"Gelderland (PV)";"   32934";"   25270";"      50";"    3271";"    4343"
"300 000 tot 400 000 euro";"2003";"Gelderland (PV)";"   33638";"   25895";"      48";"    3274";"    4421"
"300 000 tot 400 000 euro";"2004";"Gelderland (PV)";"   34362";"   26529";"      48";"    3285";"    4500"
"300 000 tot 400 000 euro";"2005";"Gelderland (PV)";"   94235";"   84485";"     118";"    4477";"    5155"
"300 000 tot 400 000 euro";"2006";"Gelderland (PV)";"   95675";"   85957";"     123";"    4377";"    5218"
"300 000 tot 400 000 euro";"2007";"Gelderland (PV)";"  106306";"   96559";"     257";"    4035";"    5455"
"300 000 tot 400 000 euro";"2008";"Gelderland (PV)";"  114753";"  105144";"     315";"    3581";"    5713"
"300 000 tot 400 000 euro";"2009";"Gelderland (PV)";"  119586";"  109996";"     278";"    3427";"    5885"
"300 000 tot 400 000 euro";"2010*";"Gelderland (PV)";"  120548";"  110949";"     247";"    3525";"    5827"
"300 000 tot 400 000 euro";"2011*";"Gelderland (PV)";"  117838";"  108340";"     251";"    3406";"    5841"
"300 000 tot 400 000 euro";"1997";"Utrecht (PV)";"    6183";"    3484";"      16";"     580";"    2103"
"300 000 tot 400 000 euro";"1998";"Utrecht (PV)";"    6274";"    3539";"      17";"     581";"    2137"
"300 000 tot 400 000 euro";"1999";"Utrecht (PV)";"    6262";"    3512";"      25";"     559";"    2166"
"300 000 tot 400 000 euro";"2000";"Utrecht (PV)";"    6470";"    3614";"      23";"     590";"    2243"
"300 000 tot 400 000 euro";"2001";"Utrecht (PV)";"   23499";"   19359";"      61";"    1208";"    2871"
"300 000 tot 400 000 euro";"2002";"Utrecht (PV)";"   23770";"   19561";"      59";"    1206";"    2944"
"300 000 tot 400 000 euro";"2003";"Utrecht (PV)";"   24210";"   19980";"      64";"    1169";"    2997"
"300 000 tot 400 000 euro";"2004";"Utrecht (PV)";"   24557";"   20296";"      65";"    1172";"    3024"
"300 000 tot 400 000 euro";"2005";"Utrecht (PV)";"   46721";"   42123";"     188";"    1142";"    3268"
"300 000 tot 400 000 euro";"2006";"Utrecht (PV)";"   47887";"   43282";"     191";"    1128";"    3286"
"300 000 tot 400 000 euro";"2007";"Utrecht (PV)";"   53605";"   49083";"     245";"     960";"    3317"
"300 000 tot 400 000 euro";"2008";"Utrecht (PV)";"   59428";"   54870";"     312";"     780";"    3466"
"300 000 tot 400 000 euro";"2009";"Utrecht (PV)";"   65662";"   61157";"     323";"     648";"    3534"
"300 000 tot 400 000 euro";"2010*";"Utrecht (PV)";"   68173";"   63829";"     301";"     649";"    3394"
"300 000 tot 400 000 euro";"2011*";"Utrecht (PV)";"   66403";"   61817";"     397";"     623";"    3566"
"300 000 tot 400 000 euro";"1997";"Noord-Holland (PV)";"   10847";"    5872";"      21";"     515";"    4439"
"300 000 tot 400 000 euro";"1998";"Noord-Holland (PV)";"   10997";"    5937";"      18";"     566";"    4476"
"300 000 tot 400 000 euro";"1999";"Noord-Holland (PV)";"   11279";"    6065";"      11";"     613";"    4590"
"300 000 tot 400 000 euro";"2000";"Noord-Holland (PV)";"   11454";"    6157";"       9";"     631";"    4657"
"300 000 tot 400 000 euro";"2001";"Noord-Holland (PV)";"   41490";"   33367";"      57";"    1480";"    6586"
"300 000 tot 400 000 euro";"2002";"Noord-Holland (PV)";"   42822";"   34416";"      58";"    1502";"    6846"
"300 000 tot 400 000 euro";"2003";"Noord-Holland (PV)";"   43692";"   35260";"      61";"    1465";"    6906"
"300 000 tot 400 000 euro";"2004";"Noord-Holland (PV)";"   44393";"   35903";"      66";"    1468";"    6956"
"300 000 tot 400 000 euro";"2005";"Noord-Holland (PV)";"  100335";"   90171";"     259";"    1986";"    7919"
"300 000 tot 400 000 euro";"2006";"Noord-Holland (PV)";"  102276";"   92146";"     280";"    1947";"    7903"
"300 000 tot 400 000 euro";"2007";"Noord-Holland (PV)";"  112202";"  101972";"     295";"    1724";"    8211"
"300 000 tot 400 000 euro";"2008";"Noord-Holland (PV)";"  142724";"  131800";"     564";"    1587";"    8773"
"300 000 tot 400 000 euro";"2009";"Noord-Holland (PV)";"  165444";"  154689";"     608";"    1461";"    8686"
"300 000 tot 400 000 euro";"2010*";"Noord-Holland (PV)";"  166940";"  156482";"     634";"    1492";"    8332"
"300 000 tot 400 000 euro";"2011*";"Noord-Holland (PV)";"  155814";"  145389";"     651";"    1431";"    8343"
"300 000 tot 400 000 euro";"1997";"Zuid-Holland (PV)";"   11267";"    5199";"      64";"     669";"    5335"
"300 000 tot 400 000 euro";"1998";"Zuid-Holland (PV)";"   11573";"    5289";"      53";"     740";"    5491"
"300 000 tot 400 000 euro";"1999";"Zuid-Holland (PV)";"   11827";"    5438";"      58";"     778";"    5553"
"300 000 tot 400 000 euro";"2000";"Zuid-Holland (PV)";"   11819";"    5583";"      57";"     591";"    5588"
"300 000 tot 400 000 euro";"2001";"Zuid-Holland (PV)";"   37596";"   29064";"     178";"    1368";"    6986"
"300 000 tot 400 000 euro";"2002";"Zuid-Holland (PV)";"   38657";"   29897";"     194";"    1350";"    7216"
"300 000 tot 400 000 euro";"2003";"Zuid-Holland (PV)";"   40030";"   31137";"     182";"    1365";"    7346"
"300 000 tot 400 000 euro";"2004";"Zuid-Holland (PV)";"   41172";"   32191";"     179";"    1372";"    7430"
"300 000 tot 400 000 euro";"2005";"Zuid-Holland (PV)";"   99228";"   87775";"     605";"    2080";"    8768"
"300 000 tot 400 000 euro";"2006";"Zuid-Holland (PV)";"  101188";"   89776";"     611";"    1981";"    8820"
"300 000 tot 400 000 euro";"2007";"Zuid-Holland (PV)";"  116608";"  104766";"     791";"    1822";"    9229"
"300 000 tot 400 000 euro";"2008";"Zuid-Holland (PV)";"  132731";"  120567";"     835";"    1762";"    9567"
"300 000 tot 400 000 euro";"2009";"Zuid-Holland (PV)";"  142032";"  129925";"     689";"    1496";"    9922"
"300 000 tot 400 000 euro";"2010*";"Zuid-Holland (PV)";"  141735";"  130066";"     813";"    1604";"    9252"
"300 000 tot 400 000 euro";"2011*";"Zuid-Holland (PV)";"  138817";"  127277";"     639";"    1473";"    9428"
"300 000 tot 400 000 euro";"1997";"Zeeland (PV)";"     917";"     186";"      36";"     132";"     563"
"300 000 tot 400 000 euro";"1998";"Zeeland (PV)";"     929";"     174";"      36";"     128";"     591"
"300 000 tot 400 000 euro";"1999";"Zeeland (PV)";"     983";"     181";"      38";"     136";"     628"
"300 000 tot 400 000 euro";"2000";"Zeeland (PV)";"    1040";"     203";"      39";"     172";"     626"
"300 000 tot 400 000 euro";"2001";"Zeeland (PV)";"    2367";"    1228";"      89";"     322";"     728"
"300 000 tot 400 000 euro";"2002";"Zeeland (PV)";"    2413";"    1256";"      89";"     345";"     723"
"300 000 tot 400 000 euro";"2003";"Zeeland (PV)";"    2536";"    1344";"      78";"     351";"     763"
"300 000 tot 400 000 euro";"2004";"Zeeland (PV)";"    2616";"    1403";"      81";"     355";"     777"
"300 000 tot 400 000 euro";"2005";"Zeeland (PV)";"   12112";"    9762";"     470";"     864";"    1016"
"300 000 tot 400 000 euro";"2006";"Zeeland (PV)";"   12449";"   10114";"     463";"     851";"    1021"
"300 000 tot 400 000 euro";"2007";"Zeeland (PV)";"   16622";"   13858";"     818";"     826";"    1120"
"300 000 tot 400 000 euro";"2008";"Zeeland (PV)";"   18824";"   15909";"    1082";"     646";"    1187"
"300 000 tot 400 000 euro";"2009";"Zeeland (PV)";"   19913";"   16943";"    1081";"     632";"    1257"
"300 000 tot 400 000 euro";"2010*";"Zeeland (PV)";"   19617";"   16760";"    1077";"     561";"    1219"
"300 000 tot 400 000 euro";"2011*";"Zeeland (PV)";"   19149";"   16334";"     998";"     591";"    1226"
"300 000 tot 400 000 euro";"1997";"Noord-Brabant (PV)";"    8598";"    2750";"      15";"    2323";"    3510"
"300 000 tot 400 000 euro";"1998";"Noord-Brabant (PV)";"    8804";"    2776";"      16";"    2322";"    3690"
"300 000 tot 400 000 euro";"1999";"Noord-Brabant (PV)";"    9034";"    2843";"      17";"    2372";"    3802"
"300 000 tot 400 000 euro";"2000";"Noord-Brabant (PV)";"    9364";"    2964";"      16";"    2372";"    4012"
"300 000 tot 400 000 euro";"2001";"Noord-Brabant (PV)";"   43266";"   32563";"      34";"    5091";"    5578"
"300 000 tot 400 000 euro";"2002";"Noord-Brabant (PV)";"   44037";"   33281";"      35";"    5032";"    5689"
"300 000 tot 400 000 euro";"2003";"Noord-Brabant (PV)";"   44991";"   34132";"      28";"    4922";"    5909"
"300 000 tot 400 000 euro";"2004";"Noord-Brabant (PV)";"   46048";"   35132";"      30";"    4856";"    6030"
"300 000 tot 400 000 euro";"2005";"Noord-Brabant (PV)";"  118527";"  105872";"     245";"    5728";"    6682"
"300 000 tot 400 000 euro";"2006";"Noord-Brabant (PV)";"  120027";"  107521";"     257";"    5505";"    6744"
"300 000 tot 400 000 euro";"2007";"Noord-Brabant (PV)";"  136541";"  124579";"     276";"    4552";"    7134"
"300 000 tot 400 000 euro";"2008";"Noord-Brabant (PV)";"  150056";"  138512";"     413";"    3799";"    7332"
"300 000 tot 400 000 euro";"2009";"Noord-Brabant (PV)";"  157729";"  146157";"     461";"    3486";"    7625"
"300 000 tot 400 000 euro";"2010*";"Noord-Brabant (PV)";"  158946";"  147858";"     443";"    3191";"    7454"
"300 000 tot 400 000 euro";"2011*";"Noord-Brabant (PV)";"  155067";"  143594";"     413";"    3336";"    7724"
"300 000 tot 400 000 euro";"1997";"Limburg (PV)";"    2574";"     343";"       9";"     705";"    1517"
"300 000 tot 400 000 euro";"1998";"Limburg (PV)";"    2646";"     348";"       8";"     665";"    1625"
"300 000 tot 400 000 euro";"1999";"Limburg (PV)";"    2715";"     354";"       9";"     652";"    1700"
"300 000 tot 400 000 euro";"2000";"Limburg (PV)";"    2814";"     375";"      10";"     685";"    1744"
"300 000 tot 400 000 euro";"2001";"Limburg (PV)";"   10719";"    7038";"      27";"    1449";"    2205"
"300 000 tot 400 000 euro";"2002";"Limburg (PV)";"   11021";"    7291";"      26";"    1443";"    2261"
"300 000 tot 400 000 euro";"2003";"Limburg (PV)";"   11370";"    7646";"      20";"    1409";"    2295"
"300 000 tot 400 000 euro";"2004";"Limburg (PV)";"   11612";"    7930";"      21";"    1358";"    2303"
"300 000 tot 400 000 euro";"2005";"Limburg (PV)";"   37938";"   33180";"      27";"    1924";"    2807"
"300 000 tot 400 000 euro";"2006";"Limburg (PV)";"   38383";"   33679";"      25";"    1850";"    2829"
"300 000 tot 400 000 euro";"2007";"Limburg (PV)";"   47442";"   42388";"      51";"    2021";"    2982"
"300 000 tot 400 000 euro";"2008";"Limburg (PV)";"   51215";"   46619";"      50";"    1467";"    3079"
"300 000 tot 400 000 euro";"2009";"Limburg (PV)";"   53768";"   48835";"      65";"    1749";"    3119"
"300 000 tot 400 000 euro";"2010*";"Limburg (PV)";"   53263";"   48665";"      64";"    1474";"    3060"
"300 000 tot 400 000 euro";"2011*";"Limburg (PV)";"   51324";"   46662";"      72";"    1550";"    3040"
"300 000 tot 400 000 euro";"1997";"Leeuwarden (SG)";"";"";"";"";""
"300 000 tot 400 000 euro";"1998";"Leeuwarden (SG)";"";"";"";"";""
"300 000 tot 400 000 euro";"1999";"Leeuwarden (SG)";"";"";"";"";""
"300 000 tot 400 000 euro";"2000";"Leeuwarden (SG)";"     249";"       5";"       -";"      31";"     213"
"300 000 tot 400 000 euro";"2001";"Leeuwarden (SG)";"     595";"     179";"       -";"     149";"     267"
"300 000 tot 400 000 euro";"2002";"Leeuwarden (SG)";"     629";"     198";"       -";"     150";"     281"
"300 000 tot 400 000 euro";"2003";"Leeuwarden (SG)";"     670";"     215";"       -";"     151";"     304"
"300 000 tot 400 000 euro";"2004";"Leeuwarden (SG)";"     703";"     245";"       -";"     155";"     303"
"300 000 tot 400 000 euro";"2005";"Leeuwarden (SG)";"    2867";"    2282";"       -";"     186";"     399"
"300 000 tot 400 000 euro";"2006";"Leeuwarden (SG)";"    2896";"    2357";"       -";"     133";"     406"
"300 000 tot 400 000 euro";"2007";"Leeuwarden (SG)";"    4061";"    3324";"       3";"     309";"     425"
"300 000 tot 400 000 euro";"2008";"Leeuwarden (SG)";"    5008";"    4230";"       5";"     312";"     461"
"300 000 tot 400 000 euro";"2009";"Leeuwarden (SG)";"    5368";"    4565";"       8";"     316";"     479"
"300 000 tot 400 000 euro";"2010*";"Leeuwarden (SG)";"    5288";"    4501";"       5";"     307";"     475"
"300 000 tot 400 000 euro";"2011*";"Leeuwarden (SG)";"    5116";"    4351";"       4";"     309";"     452"
"300 000 tot 400 000 euro";"1997";"Maastricht (SG)";"";"";"";"";""
"300 000 tot 400 000 euro";"1998";"Maastricht (SG)";"";"";"";"";""
"300 000 tot 400 000 euro";"1999";"Maastricht (SG)";"";"";"";"";""
"300 000 tot 400 000 euro";"2000";"Maastricht (SG)";"     537";"     113";"       -";"     116";"     308"
"300 000 tot 400 000 euro";"2001";"Maastricht (SG)";"    2178";"    1558";"       -";"     237";"     383"
"300 000 tot 400 000 euro";"2002";"Maastricht (SG)";"    2226";"    1603";"       1";"     237";"     385"
"300 000 tot 400 000 euro";"2003";"Maastricht (SG)";"    2337";"    1710";"       2";"     234";"     391"
"300 000 tot 400 000 euro";"2004";"Maastricht (SG)";"    2365";"    1729";"       1";"     224";"     411"
"300 000 tot 400 000 euro";"2005";"Maastricht (SG)";"    6703";"    5931";"       4";"     262";"     506"
"300 000 tot 400 000 euro";"2006";"Maastricht (SG)";"    6743";"    5988";"       4";"     229";"     522"
"300 000 tot 400 000 euro";"2007";"Maastricht (SG)";"    8087";"    7294";"       6";"     255";"     532"
"300 000 tot 400 000 euro";"2008";"Maastricht (SG)";"    8949";"    8175";"       4";"     229";"     541"
"300 000 tot 400 000 euro";"2009";"Maastricht (SG)";"    9376";"    8613";"       5";"     224";"     534"
"300 000 tot 400 000 euro";"2010*";"Maastricht (SG)";"    9252";"    8477";"       2";"     229";"     544"
"300 000 tot 400 000 euro";"2011*";"Maastricht (SG)";"    8762";"    8039";"       4";"     213";"     506"
"300 000 tot 400 000 euro";"1997";"Leeuwarden (GA)";"";"";"";"";""
"300 000 tot 400 000 euro";"1998";"Leeuwarden (GA)";"";"";"";"";""
"300 000 tot 400 000 euro";"1999";"Leeuwarden (GA)";"";"";"";"";""
"300 000 tot 400 000 euro";"2000";"Leeuwarden (GA)";"     162";"       -";"       -";"       6";"     156"
"300 000 tot 400 000 euro";"2001";"Leeuwarden (GA)";"     332";"     105";"       -";"      33";"     194"
