id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,created_at,updated_at,knmi_guid,region,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
164,1998-01-31 08:39:00,Overschild,53.236,6.745,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1998-02-05 21:11:00,Meedhuizen,53.291,6.935,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1998-02-15 07:24:00,Zeerijp,53.356,6.773,3.0,2.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1998-03-29 06:06:00,Loppersum,53.345,6.73,3.0,1.3,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
168,1998-04-19 08:00:00,Loppersum,53.339,6.723,3.0,1.5,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
169,1998-04-19 15:32:00,Uithuizen,53.425,6.682,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1998-04-28 02:02:00,Veendam,53.107,6.865,3.0,0.4,,,,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
171,1998-04-30 01:08:00,Scharmer,53.197,6.707,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1998-05-18 22:03:00,Uithuizermeeden,53.404,6.732,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1998-05-30 09:43:00,Froombosch,53.203,6.777,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1998-07-14 12:12:00,Roswinkel,52.833,7.053,2.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1998-08-14 19:25:00,Froombosch,53.192,6.803,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1998-08-24 04:28:00,Wirdum,53.298,6.81,3.0,2.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1998-09-05 20:36:00,Emmen,52.742,6.875,3.0,1.9,,,,,Emmen,69.0,69.0,70.0,70.0,100.0,100.0,101.0,102.0,151.0,152.0,167.0,178.0,185.0,185.0,177.0,173.0,164.0,153.0,147.0,148.0,147.0,150.0,163.0,174.0,186.0,208.0,240.0,251.0
178,1998-10-04 03:28:00,Zeerijp,53.353,6.748,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1998-10-20 21:32:00,Deurze,52.974,6.607,3.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1998-11-01 17:48:00,Eleveld,52.955,6.572,3.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1998-12-12 07:51:00,Zandeweer,53.392,6.698,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1998-12-26 23:48:00,Schildwolde,53.215,6.83,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1999-01-11 09:35:00,Roswinkel,52.837,7.057,2.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1999-01-13 19:36:00,'t Zandt,53.359,6.777,3.0,2.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1999-01-31 04:53:00,Steendam,53.255,6.825,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1999-03-05 19:00:00,Kiel-Windeweer,53.101,6.792,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1999-03-06 05:56:00,Wirdum,53.325,6.778,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1999-03-12 19:06:00,Roswinkel,52.833,7.051,2.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1999-03-17 23:14:00,Roswinkel,52.832,7.052,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1999-04-21 10:59:00,Appingedam,53.312,6.84,3.0,1.4,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
191,1999-04-22 22:58:00,Ureterp,53.111,6.152,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1999-05-06 18:13:00,Roswinkel,52.836,7.055,2.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1999-05-08 20:40:00,Stedum,53.325,6.7,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1999-05-14 18:30:00,Roswinkel,52.834,7.052,2.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1999-05-15 19:28:00,Roswinkel,52.834,7.052,2.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1999-05-21 00:09:00,Sappemeer,53.164,6.815,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1999-06-07 20:20:00,Steenbergen,53.097,6.402,3.0,1.1,,,,,Steenbergen,85.0,85.0,86.0,87.0,135.0,135.0,135.0,135.0,201.0,202.0,216.0,222.0,226.0,226.0,221.0,213.0,207.0,204.0,200.0,198.0,201.0,207.0,223.0,238.0,254.0,286.0,326.0,345.0
198,1999-07-07 09:03:00,Grolloo,52.95,6.627,3.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1999-08-10 23:24:00,Startenhuizen,53.382,6.727,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1999-08-11 01:18:00,Westeremden,53.346,6.702,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1999-09-07 17:16:00,Nieuw Annerveen,53.068,6.795,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1999-09-07 19:47:00,Eexterveen,53.057,6.813,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1999-10-18 18:56:00,Zuidlaren,53.078,6.718,3.0,0.4,,,,,Zuidlaren,94.0,98.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,
204,1999-10-18 18:57:00,Schipborg,53.06,6.678,3.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1999-10-22 13:19:00,Ekehaar,52.941,6.592,3.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1999-12-08 05:39:00,Sappemeer,53.179,6.802,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1999-12-09 09:38:00,Schildwolde,53.246,6.803,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1999-12-09 09:52:00,Froombosch,53.183,6.798,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1999-12-10 06:13:00,Sappemeer,53.175,6.792,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1999-12-20 12:29:00,Westeremden,53.352,6.71,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1999-12-21 04:52:00,Froombosch,53.19,6.765,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1999-12-24 23:52:00,Farmsum,53.32,6.947,3.0,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1999-12-31 11:00:00,Roswinkel,52.835,7.048,2.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2000-01-07 14:19:00,Roswinkel,52.834,7.043,2.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2000-01-10 04:18:00,Schipborg,53.077,6.655,3.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2000-02-12 19:48:00,Appingedam,53.321,6.822,3.5,1.7,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
217,2000-03-19 16:13:00,Westeremden,53.343,6.698,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2000-03-27 10:23:00,Roswinkel,52.835,7.045,2.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2000-04-01 03:13:00,Dalen,52.685,6.75,3.0,1.3,,,,,Dalen,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2000-04-08 11:07:00,Groningen,53.205,6.632,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2000-04-08 21:13:00,Losdorp,53.37,6.845,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2000-04-14 23:07:00,Garrelsweer,53.308,6.772,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2000-05-16 01:11:00,Eppenhuizen,53.38,6.71,3.0,1.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2000-06-09 17:03:00,Wildervank,53.087,6.813,3.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2000-06-11 04:12:00,Zeerijp,53.348,6.763,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2000-06-12 15:48:00,Loppersum,53.34,6.742,3.0,2.5,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
227,2000-06-15 01:42:00,Steendam,53.28,6.847,3.0,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2000-07-06 23:09:00,Zeerijp,53.34,6.752,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2000-07-10 15:05:00,Vries,53.064,6.575,3.0,1.0,,,,,Vries,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2000-07-13 08:41:00,Vries,53.079,6.565,3.0,1.1,,,,,Vries,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2000-07-16 01:34:00,'t Zandt,53.367,6.782,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2000-09-22 17:05:00,Wildervank,53.076,6.82,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2000-09-22 20:52:00,Nieuw Annerveen,53.082,6.793,3.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2000-09-23 03:47:00,Nieuw Annerveen,53.081,6.788,2.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2000-10-25 18:10:00,Roswinkel,52.832,7.052,2.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2000-11-12 02:16:00,Deurze,52.977,6.608,3.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2000-11-29 16:06:00,Laar (Duitsland),52.626,6.742,3.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2000-12-23 05:20:00,Borgercompagnie,53.108,6.812,3.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2000-12-26 16:33:00,Meedhuizen,53.294,6.91,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2001-02-26 11:39:00,Wildervank,53.072,6.822,3.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2001-03-18 04:14:00,Lageland,53.243,6.692,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2001-04-28 10:00:00,Geelbroek,52.948,6.567,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2001-04-28 10:00:00,Eleveld,52.959,6.575,3.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,2001-04-28 23:00:00,Roswinkel,52.833,7.053,2.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2001-05-17 07:48:00,Haren,53.173,6.612,3.0,1.4,,,,,Haren,112.0,111.0,112.0,113.0,158.0,157.0,159.0,160.0,245.0,245.0,273.0,306.0,310.0,306.0,295.0,286.0,274.0,260.0,254.0,256.0,272.0,291.0,,,,,,
246,2001-06-10 03:35:00,Annen,53.049,6.753,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,2001-06-19 06:49:00,Wildervank,53.079,6.82,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,2001-06-21 03:50:00,Garrelsweer,53.295,6.8,3.0,1.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,2001-08-07 17:09:00,Veendam,53.097,6.845,3.0,0.3,,,,,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
250,2001-09-09 06:58:00,Bergen,52.651,4.713,2.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2001-09-10 04:30:00,Bergen,52.653,4.712,2.0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,2001-10-10 06:41:00,Schoorl,52.682,4.648,2.9,2.7,,,,,Schoorl,138.0,138.0,139.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,
253,2001-10-10 14:06:00,Slochteren,53.239,6.763,3.0,1.0,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
254,2001-10-10 14:06:00,Slochteren,53.24,6.763,3.0,0.8,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
255,2001-11-12 14:33:00,Waddenzee (nabij Dornum),53.694,7.377,3.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2001-12-04 19:08:00,Froombosch,53.204,6.785,3.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,2001-12-04 19:08:00,Froombosch,53.204,6.785,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,2001-12-04 22:33:00,Froombosch,53.21,6.743,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,2001-12-11 15:17:00,Slochteren,53.217,6.788,3.0,0.7,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
260,2001-12-20 01:25:00,Wildervank,53.081,6.838,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,2001-12-25 23:28:00,Uithuizen,53.397,6.682,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2001-12-26 12:36:00,Eexterveen,53.056,6.805,3.0,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2002-02-05 10:30:00,Stedum,53.319,6.717,3.0,2.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2002-02-14 17:01:00,Roswinkel,52.831,7.035,2.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,2002-02-27 03:52:00,Oosterwijtwerd,53.337,6.827,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2002-03-17 02:16:00,Donderen,53.093,6.543,3.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2002-04-14 01:11:00,Nieuw Annerveen,53.072,6.787,3.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2002-05-10 10:33:00,Bierum,53.378,6.857,3.0,1.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,2002-05-11 10:07:00,Ekehaar,52.943,6.58,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,2002-05-22 13:38:00,Eleveld,52.956,6.585,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2002-06-28 03:06:00,Smilde,52.968,6.45,3.0,1.8,,,,,Smilde,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2002-07-18 05:31:00,Froombosch,53.188,6.783,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,2002-07-27 15:01:00,Geelbroek,52.947,6.565,3.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2002-08-05 19:28:00,Gasteren,53.055,6.657,3.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2002-08-29 21:13:00,Luddeweer,53.247,6.747,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2002-09-05 00:00:00,Beerze,52.508,6.563,3.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,2002-09-06 06:07:00,Borgercompagnie,53.112,6.842,3.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,2002-09-22 07:13:00,Schipborg,53.056,6.68,3.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,2002-09-22 07:30:00,Taarlo,53.035,6.638,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2002-10-12 02:32:00,Borgercompagnie,53.106,6.815,3.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,2002-10-14 23:45:00,Roswinkel,52.834,7.045,2.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2002-10-19 18:03:00,Nieuw Annerveen,53.068,6.768,1.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2002-12-14 00:13:00,Dalerveen,52.676,6.832,3.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2002-12-16 12:23:00,Zuidlaren,53.092,6.718,3.0,1.4,,,,,Zuidlaren,94.0,98.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,
285,2002-12-17 00:23:00,Tjuchem,53.291,6.86,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2002-12-18 20:31:00,Zuidbroek,53.175,6.847,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2002-12-24 02:57:00,Roswinkel,52.833,7.042,2.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2003-01-01 19:16:00,Loppersum,53.337,6.743,3.0,1.0,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
289,2003-01-13 02:45:00,Ravenswoud,52.971,6.413,3.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2003-01-18 18:12:00,Ten Post,53.287,6.77,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,2003-01-23 07:46:00,Garrelsweer,53.307,6.752,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2003-01-30 01:27:00,Leermens,53.342,6.793,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,2003-01-31 15:20:00,Slochteren,53.232,6.782,3.0,0.3,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
294,2003-02-02 09:32:00,Ekehaar,52.95,6.588,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2003-02-06 19:25:00,Overschild,53.259,6.768,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2003-02-11 19:29:00,Zeerijp,53.352,6.773,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,2003-02-12 06:22:00,Hellum,53.262,6.812,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,2003-02-14 06:54:00,Boelenslaan,53.146,6.122,3.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,2003-02-28 21:54:00,Loppersum,53.355,6.73,3.0,0.7,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
300,2003-03-03 20:51:00,Middelstum,53.36,6.662,3.0,2.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2003-03-06 20:15:00,Kiel-Windeweer,53.141,6.753,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2003-03-09 05:31:00,Kantens,53.372,6.64,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2003-03-23 16:00:00,Uithuizermeeden,53.457,6.783,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,2003-03-29 21:09:00,Lageland,53.237,6.682,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2003-04-01 00:25:00,Krewerd,53.364,6.852,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2003-04-02 20:19:00,Westeremden,53.34,6.718,3.0,1.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2003-04-05 16:49:00,Groningen,53.209,6.63,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2003-04-06 00:07:00,Overschild,53.272,6.795,3.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,2003-04-06 00:57:00,Froombosch,53.205,6.75,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,2003-04-06 23:02:00,Froombosch,53.206,6.763,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,2003-04-16 16:20:00,Overschild,53.281,6.775,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,2003-04-18 23:59:00,Slochteren,53.238,6.753,3.0,0.0,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
313,2003-04-20 00:19:00,Overschild,53.246,6.75,3.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2003-04-28 21:56:00,Woltersum,53.283,6.727,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2003-04-29 02:55:00,Woltersum,53.284,6.73,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2003-05-14 20:52:00,Siddeburen,53.254,6.865,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2003-05-14 22:23:00,Hellum,53.257,6.847,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2003-05-21 04:57:00,Annen,53.072,6.765,3.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2003-05-23 02:59:00,Wildervank,53.084,6.823,3.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2003-05-31 23:12:00,Siddeburen,53.247,6.875,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2003-06-03 16:15:00,Westeremden,53.337,6.683,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2003-06-06 14:27:00,Harkstede,53.225,6.682,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2003-06-08 05:30:00,Froombosch,53.192,6.788,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2003-06-08 08:14:00,Woltersum,53.271,6.737,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2003-06-16 00:44:00,Ravenswoud,52.963,6.407,2.6,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2003-08-05 18:45:00,Assen,52.975,6.558,3.0,1.1,,,,,Assen,66.0,68.0,68.0,69.0,94.0,95.0,97.0,98.0,148.0,149.0,161.0,173.0,181.0,182.0,181.0,177.0,170.0,162.0,159.0,159.0,168.0,172.0,184.0,195.0,210.0,237.0,278.0,284.0
327,2003-08-07 08:24:00,Zeerijp,53.349,6.758,3.0,1.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2003-08-07 10:56:00,Zeerijp,53.345,6.748,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2003-08-20 08:46:00,Borgercompagnie,53.106,6.815,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2003-08-25 04:24:00,Kiel-Windeweer,53.108,6.792,3.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2003-08-25 10:05:00,Hoogezand,53.108,6.795,3.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2003-09-22 17:50:00,Uithuizen,53.395,6.688,3.0,2.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2003-09-27 13:57:00,Westeremden,53.348,6.697,3.0,2.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2003-10-11 11:44:00,Roswinkel,52.835,7.055,2.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
