region,period,total,total_occupied,total_not_occupied,oppucation_ratio
Wierden,01/01/2019,9727,9326,401,0.958774545
Wierden,01/01/2020,9860,9443,417,0.957707911
Wierden,01/01/2021,9930,9504,426,0.957099698
Wierden,01/01/2022,9983,9573,410,0.958930181
Wierden,01/01/2023,10034,9600,434,0.95674706
Wijchen,01/01/2012,16920,16458,462,0.972695035
Wijchen,01/01/2013,17187,16699,488,0.971606447
Wijchen,01/01/2014,17440,16995,445,0.974483945
Wijchen,01/01/2015,17506,17037,469,0.973209185
Wijchen,01/01/2016,17518,17103,415,0.976310081
